Crop_ID,Scientific_Name,Common_Name,Local_Name,Crop_Category,Indian_State,Agro_Climate_Zone,Optimal_Temperature_Min,Optimal_Temperature_Max,Optimal_Soil_Moisture_Min,Optimal_Soil_Moisture_Max,Temperature_C,Humidity_Percent,Soil_Moisture_Percent,Light_Intensity_Lux,Rainfall_mm,Weather_API_Temperature,Weather_API_Humidity,Weather_API_Rainfall,Stress_Level,Stress_Type
C0690,Hevea brasiliensis,Rubber,Rubber,Cash Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,26.38,81.85,72.83,441.89,54.79,24.9,83.86,47.62,0,Normal
C0691,Withania somnifera,Ashwagandha,Ashwagandha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,34.96,75.41,47.06,1078.96,0.62,36.17,77.31,-2.72,0,Normal
C0692,Ocimum tenuiflorum,Tulsi,Tulsi,Medicinal Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,40,70,28.3,32.43,49.21,1133.82,11.8,28.29,34.6,12.22,0,Normal
C0693,Aloe barbadensis,Aloe Vera,Gwarpatha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,44.23,65.63,10.85,604.64,50.36,45.42,66.93,54.76,2,Water Stress
C0694,Glycine max,Soybean,Soybean,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,20,30,50,80,21.16,72.9,64.84,1176.81,203.63,22.09,72.31,193.96,1,Moderate Drought
C0695,Arachis hypogaea,Groundnut,Moongfali,Food Crop,Gujarat,Indian Agro-climate Zone,25,35,40,70,46.44,61.48,14.96,516.62,94.18,48.09,58.39,85.06,2,Water Stress
C0696,Brassica juncea,Mustard,Sarson,Cash Crop,Rajasthan,Indian Agro-climate Zone,10,25,35,60,32.36,58.51,8.84,769.19,127.84,33.71,54.7,118.96,2,Water Stress
C0697,Cucumis sativus,Cucumber,Kheera,Horticulture Crop,Karnataka,Indian Agro-climate Zone,20,30,60,80,24.35,64.74,64.04,510.14,85.39,23.14,66.01,75.98,1,Light Stress
C0698,Capsicum annuum,Chilli,Mirch,Horticulture Crop,Andhra Pradesh,Indian Agro-climate Zone,20,32,50,75,43.28,49.4,24.54,593.38,241.12,42.62,46.53,240.46,2,Heat Stress
C0699,Abelmoschus esculentus,Okra,Bhindi,Horticulture Crop,Gujarat,Indian Agro-climate Zone,22,35,50,75,23.55,31.83,63.69,979.07,73.4,23.85,33.08,81.1,1,Moderate Drought
C0700,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,29.86,69.71,79.02,958.72,15.34,28.78,71.12,12.1,0,Normal
C0701,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,20.65,43.81,65.99,1000.23,90.12,21.33,40.26,83.46,0,Normal
C0702,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,29.81,87.26,71.01,824.91,160.67,29.92,82.85,151.38,0,Normal
C0703,Pennisetum glaucum,Pearl Millet,Bajra,Food Crop,Rajasthan,Indian Agro-climate Zone,25,35,30,60,29.93,48.84,17.31,525.13,159.51,31.83,48.08,158.39,1,Light Stress
C0704,Cicer arietinum,Chickpea,Chana,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,18,30,35,60,37.73,53.94,9.93,903.09,200.4,36.32,49.72,206.9,2,Heat Stress
C0705,Solanum lycopersicum,Tomato,Tamatar,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,20,30,50,80,37.82,42.57,19.62,214.48,213.41,38.45,44.39,214.97,2,Water Stress
C0706,Solanum tuberosum,Potato,Aloo,Food Crop,West Bengal,Indian Agro-climate Zone,15,25,60,80,29.49,83.08,63.35,1101.81,9.84,28.32,78.43,17.87,1,Moderate Drought
C0707,Allium cepa,Onion,Pyaz,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,13,25,45,70,13.26,42.13,59.34,1125.03,203.19,12.12,41.55,210.04,0,Normal
C0708,Mangifera indica,Mango,Aam,Horticulture Crop,Uttar Pradesh,Indian Agro-climate Zone,24,35,40,70,29.22,90.82,53.77,543.13,53.07,28.51,88.75,59.4,0,Normal
C0709,Musa acuminata,Banana,Kela,Horticulture Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,43.07,87.1,47.78,754.92,151.09,42.8,84.42,145.58,2,Water Stress
C0710,Gossypium hirsutum,Cotton,Kapas,Cash Crop,Maharashtra,Indian Agro-climate Zone,21,35,40,70,16.31,49.35,66.31,422.0,135.32,15.48,51.55,130.19,1,Heat Stress
C0711,Saccharum officinarum,Sugarcane,Ganna,Cash Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,65,85,30.5,38.43,61.64,739.73,153.85,30.53,38.61,147.09,1,Heat Stress
C0712,Camellia sinensis,Tea,Cha,Cash Crop,Assam,Indian Agro-climate Zone,18,30,70,90,34.49,58.7,88.91,337.76,185.09,33.87,61.31,182.68,1,Light Stress
C0713,Coffea arabica,Coffee,Coffee,Cash Crop,Karnataka,Indian Agro-climate Zone,18,28,60,85,26.53,53.76,61.3,872.54,221.59,25.17,49.72,217.63,0,Normal
C0714,Corchorus capsularis,Jute,Pat,Cash Crop,West Bengal,Indian Agro-climate Zone,24,35,60,85,31.64,70.56,65.94,856.01,201.4,32.05,74.77,205.24,0,Normal
C0715,Hevea brasiliensis,Rubber,Rubber,Cash Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,34.4,42.09,73.8,942.29,129.75,33.04,38.23,123.14,0,Normal
C0716,Withania somnifera,Ashwagandha,Ashwagandha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,44.11,72.11,12.29,536.32,211.98,44.21,69.73,202.67,2,Water Stress
C0717,Ocimum tenuiflorum,Tulsi,Tulsi,Medicinal Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,40,70,38.43,53.71,42.84,252.79,200.1,38.19,53.44,201.84,1,Heat Stress
C0718,Aloe barbadensis,Aloe Vera,Gwarpatha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,30.22,31.82,20.47,213.07,222.21,32.19,30.4,216.47,1,Heat Stress
C0719,Glycine max,Soybean,Soybean,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,20,30,50,80,17.06,73.78,59.63,920.35,37.96,17.77,72.71,34.66,1,Light Stress
C0720,Arachis hypogaea,Groundnut,Moongfali,Food Crop,Gujarat,Indian Agro-climate Zone,25,35,40,70,33.64,49.29,62.16,309.21,106.35,34.11,44.39,106.77,0,Normal
C0721,Brassica juncea,Mustard,Sarson,Cash Crop,Rajasthan,Indian Agro-climate Zone,10,25,35,60,22.28,54.7,51.77,423.16,95.83,23.86,50.38,104.21,0,Normal
C0722,Cucumis sativus,Cucumber,Kheera,Horticulture Crop,Karnataka,Indian Agro-climate Zone,20,30,60,80,20.37,39.51,63.99,1131.9,61.15,21.67,37.71,54.11,0,Normal
C0723,Capsicum annuum,Chilli,Mirch,Horticulture Crop,Andhra Pradesh,Indian Agro-climate Zone,20,32,50,75,17.15,76.02,55.16,607.44,136.59,18.48,75.99,137.85,1,Heat Stress
C0724,Abelmoschus esculentus,Okra,Bhindi,Horticulture Crop,Gujarat,Indian Agro-climate Zone,22,35,50,75,21.39,70.55,73.67,240.04,45.14,22.86,68.61,39.32,1,Heat Stress
C0725,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,42.78,60.32,24.35,552.11,23.32,41.55,64.75,20.68,2,Heat Stress
C0726,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,17.43,60.19,57.71,541.14,92.03,16.24,62.66,97.01,0,Normal
C0727,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,21.01,35.7,51.84,1157.37,113.76,19.81,40.36,113.28,0,Normal
C0728,Pennisetum glaucum,Pearl Millet,Bajra,Food Crop,Rajasthan,Indian Agro-climate Zone,25,35,30,60,46.7,51.2,14.3,1184.61,199.47,46.89,46.55,190.91,2,Drought Stress
C0729,Cicer arietinum,Chickpea,Chana,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,18,30,35,60,31.48,56.11,35.83,1120.48,222.6,32.0,60.1,223.34,1,Light Stress
C0730,Solanum lycopersicum,Tomato,Tamatar,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,20,30,50,80,27.4,74.18,69.29,241.37,25.42,29.39,76.85,24.78,0,Normal
C0731,Solanum tuberosum,Potato,Aloo,Food Crop,West Bengal,Indian Agro-climate Zone,15,25,60,80,35.83,77.28,41.38,1158.35,210.68,33.93,80.42,220.02,2,Heat Stress
C0732,Allium cepa,Onion,Pyaz,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,13,25,45,70,11.6,78.51,31.61,673.09,101.08,9.9,83.31,95.17,1,Heat Stress
C0733,Mangifera indica,Mango,Aam,Horticulture Crop,Uttar Pradesh,Indian Agro-climate Zone,24,35,40,70,24.89,34.39,55.31,1077.67,50.39,26.56,37.97,41.18,0,Normal
C0734,Musa acuminata,Banana,Kela,Horticulture Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,23.65,31.98,51.13,478.81,234.52,23.69,36.77,242.42,1,Heat Stress
C0735,Gossypium hirsutum,Cotton,Kapas,Cash Crop,Maharashtra,Indian Agro-climate Zone,21,35,40,70,24.74,63.09,50.65,1096.98,125.35,25.87,63.88,119.93,0,Normal
C0736,Saccharum officinarum,Sugarcane,Ganna,Cash Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,65,85,25.32,34.92,84.65,774.64,141.61,25.24,33.13,136.57,1,Heat Stress
C0737,Camellia sinensis,Tea,Cha,Cash Crop,Assam,Indian Agro-climate Zone,18,30,70,90,19.1,76.78,77.57,779.67,3.77,20.43,75.78,7.83,0,Normal
C0738,Coffea arabica,Coffee,Coffee,Cash Crop,Karnataka,Indian Agro-climate Zone,18,28,60,85,36.34,49.52,36.69,1043.96,111.62,36.78,45.19,112.1,2,Drought Stress
C0739,Corchorus capsularis,Jute,Pat,Cash Crop,West Bengal,Indian Agro-climate Zone,24,35,60,85,32.15,89.15,39.25,500.04,13.74,31.41,91.31,11.37,1,Light Stress
C0740,Hevea brasiliensis,Rubber,Rubber,Cash Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,28.87,36.08,84.4,895.63,33.91,30.79,35.53,31.74,0,Normal
C0741,Withania somnifera,Ashwagandha,Ashwagandha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,18.61,34.49,23.29,456.65,124.34,19.3,32.61,126.84,1,Heat Stress
C0742,Ocimum tenuiflorum,Tulsi,Tulsi,Medicinal Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,40,70,26.52,32.31,52.67,1140.14,188.38,26.87,30.55,194.89,0,Normal
C0743,Aloe barbadensis,Aloe Vera,Gwarpatha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,40.97,37.98,10.64,524.88,242.61,41.86,38.61,232.89,2,Drought Stress
C0744,Glycine max,Soybean,Soybean,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,20,30,50,80,40.34,47.03,8.03,1009.01,210.7,40.08,42.83,211.9,2,Heat Stress
C0745,Arachis hypogaea,Groundnut,Moongfali,Food Crop,Gujarat,Indian Agro-climate Zone,25,35,40,70,36.1,46.66,20.09,1117.92,234.83,35.66,45.0,230.8,1,Heat Stress
C0746,Brassica juncea,Mustard,Sarson,Cash Crop,Rajasthan,Indian Agro-climate Zone,10,25,35,60,21.55,69.84,35.34,1059.64,47.88,20.59,74.6,48.8,1,Light Stress
C0747,Cucumis sativus,Cucumber,Kheera,Horticulture Crop,Karnataka,Indian Agro-climate Zone,20,30,60,80,37.36,38.02,15.8,392.44,18.08,35.68,38.51,11.36,2,Water Stress
C0748,Capsicum annuum,Chilli,Mirch,Horticulture Crop,Andhra Pradesh,Indian Agro-climate Zone,20,32,50,75,25.42,48.7,62.02,1181.41,28.33,24.18,47.99,24.13,0,Normal
C0749,Abelmoschus esculentus,Okra,Bhindi,Horticulture Crop,Gujarat,Indian Agro-climate Zone,22,35,50,75,41.24,44.13,26.43,353.46,81.04,41.98,48.62,84.47,2,Water Stress
C0750,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,44.36,32.87,43.5,1115.5,232.89,44.56,31.02,226.11,2,Water Stress
C0751,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,28.15,39.71,46.19,527.37,75.38,29.11,38.55,69.45,0,Normal
C0752,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,24.94,56.96,78.43,236.78,68.4,24.25,58.15,75.76,0,Normal
C0753,Pennisetum glaucum,Pearl Millet,Bajra,Food Crop,Rajasthan,Indian Agro-climate Zone,25,35,30,60,41.65,61.68,13.54,1004.05,55.28,40.89,61.37,47.46,2,Heat Stress
C0754,Cicer arietinum,Chickpea,Chana,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,18,30,35,60,27.51,69.96,48.33,535.5,150.2,26.94,67.7,147.34,0,Normal
C0755,Solanum lycopersicum,Tomato,Tamatar,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,20,30,50,80,39.07,49.87,18.04,1022.49,80.42,39.26,52.78,72.35,2,Drought Stress
C0756,Solanum tuberosum,Potato,Aloo,Food Crop,West Bengal,Indian Agro-climate Zone,15,25,60,80,24.57,88.32,63.63,713.96,27.14,24.47,88.92,20.23,0,Normal
C0757,Allium cepa,Onion,Pyaz,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,13,25,45,70,30.82,84.19,7.58,814.66,11.61,30.57,86.41,6.88,2,Drought Stress
C0758,Mangifera indica,Mango,Aam,Horticulture Crop,Uttar Pradesh,Indian Agro-climate Zone,24,35,40,70,42.76,35.53,24.32,714.89,67.42,41.17,32.97,62.74,2,Drought Stress
C0759,Musa acuminata,Banana,Kela,Horticulture Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,32.16,33.61,51.71,859.27,171.4,31.45,35.2,179.0,1,Light Stress
C0760,Gossypium hirsutum,Cotton,Kapas,Cash Crop,Maharashtra,Indian Agro-climate Zone,21,35,40,70,33.27,48.25,61.5,856.16,110.75,31.53,48.61,118.06,1,Light Stress
C0761,Saccharum officinarum,Sugarcane,Ganna,Cash Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,65,85,22.85,39.08,42.27,386.55,238.35,21.22,42.25,244.93,1,Moderate Drought
C0762,Camellia sinensis,Tea,Cha,Cash Crop,Assam,Indian Agro-climate Zone,18,30,70,90,22.34,71.42,88.24,1040.43,205.12,22.4,67.06,205.9,0,Normal
C0763,Coffea arabica,Coffee,Coffee,Cash Crop,Karnataka,Indian Agro-climate Zone,18,28,60,85,21.27,57.33,63.19,292.87,100.43,19.4,55.51,98.38,0,Normal
C0764,Corchorus capsularis,Jute,Pat,Cash Crop,West Bengal,Indian Agro-climate Zone,24,35,60,85,34.55,69.65,67.27,479.1,198.94,35.3,72.52,192.2,0,Normal
C0765,Hevea brasiliensis,Rubber,Rubber,Cash Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,24.05,34.62,76.73,839.35,199.3,24.25,29.7,207.89,1,Heat Stress
C0766,Withania somnifera,Ashwagandha,Ashwagandha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,39.16,36.41,18.23,570.19,200.94,41.06,36.25,196.61,1,Moderate Drought
C0767,Ocimum tenuiflorum,Tulsi,Tulsi,Medicinal Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,40,70,45.98,78.11,17.72,927.75,9.48,46.46,82.5,16.18,2,Drought Stress
C0768,Aloe barbadensis,Aloe Vera,Gwarpatha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,40.84,81.75,7.11,296.88,187.01,39.53,80.63,187.13,2,Water Stress
C0769,Glycine max,Soybean,Soybean,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,20,30,50,80,35.36,94.75,9.03,976.31,194.41,35.48,93.19,187.24,2,Water Stress
C0770,Arachis hypogaea,Groundnut,Moongfali,Food Crop,Gujarat,Indian Agro-climate Zone,25,35,40,70,29.43,69.47,68.91,1066.21,61.1,29.0,71.78,52.47,0,Normal
C0771,Brassica juncea,Mustard,Sarson,Cash Crop,Rajasthan,Indian Agro-climate Zone,10,25,35,60,18.47,58.33,52.49,1066.55,146.1,19.07,56.03,142.66,0,Normal
C0772,Cucumis sativus,Cucumber,Kheera,Horticulture Crop,Karnataka,Indian Agro-climate Zone,20,30,60,80,20.75,65.79,79.27,321.69,77.85,21.29,69.37,69.16,0,Normal
C0773,Capsicum annuum,Chilli,Mirch,Horticulture Crop,Andhra Pradesh,Indian Agro-climate Zone,20,32,50,75,16.51,57.04,48.11,759.19,40.31,17.3,60.04,46.77,1,Heat Stress
C0774,Abelmoschus esculentus,Okra,Bhindi,Horticulture Crop,Gujarat,Indian Agro-climate Zone,22,35,50,75,34.73,30.6,64.64,866.28,74.62,33.64,35.54,65.19,0,Normal
C0775,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,46.62,46.55,19.64,326.25,18.78,46.48,47.89,16.64,2,Water Stress
C0776,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,20.04,59.4,17.47,589.3,51.54,22.03,61.07,50.59,1,Moderate Drought
C0777,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,24.64,51.12,72.66,474.54,56.28,24.16,46.43,61.2,0,Normal
C0778,Pennisetum glaucum,Pearl Millet,Bajra,Food Crop,Rajasthan,Indian Agro-climate Zone,25,35,30,60,46.34,49.45,12.66,308.34,110.59,47.71,49.87,114.81,2,Water Stress
C0779,Cicer arietinum,Chickpea,Chana,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,18,30,35,60,39.77,35.27,6.02,557.71,71.9,38.21,34.18,65.78,2,Water Stress
C0780,Solanum lycopersicum,Tomato,Tamatar,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,20,30,50,80,23.89,77.95,25.28,350.35,246.66,25.27,79.38,250.26,1,Moderate Drought
C0781,Solanum tuberosum,Potato,Aloo,Food Crop,West Bengal,Indian Agro-climate Zone,15,25,60,80,21.41,70.39,50.51,1056.72,198.18,20.56,67.15,192.46,1,Moderate Drought
C0782,Allium cepa,Onion,Pyaz,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,13,25,45,70,10.27,93.16,33.66,870.46,156.68,11.81,89.92,148.11,1,Light Stress
C0783,Mangifera indica,Mango,Aam,Horticulture Crop,Uttar Pradesh,Indian Agro-climate Zone,24,35,40,70,42.47,47.66,12.7,571.59,240.93,42.88,47.67,235.87,2,Water Stress
C0784,Musa acuminata,Banana,Kela,Horticulture Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,21.63,93.59,63.0,1183.18,68.29,22.18,88.76,64.9,1,Moderate Drought
C0785,Gossypium hirsutum,Cotton,Kapas,Cash Crop,Maharashtra,Indian Agro-climate Zone,21,35,40,70,25.1,57.07,52.36,592.31,205.62,23.32,55.31,196.11,0,Normal
C0786,Saccharum officinarum,Sugarcane,Ganna,Cash Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,65,85,31.87,52.53,68.3,1035.89,176.04,30.68,57.45,171.4,0,Normal
C0787,Camellia sinensis,Tea,Cha,Cash Crop,Assam,Indian Agro-climate Zone,18,30,70,90,25.82,68.01,84.22,362.27,18.96,27.55,66.48,25.92,0,Normal
C0788,Coffea arabica,Coffee,Coffee,Cash Crop,Karnataka,Indian Agro-climate Zone,18,28,60,85,23.07,54.85,81.94,216.33,235.93,23.61,52.02,241.11,0,Normal
C0789,Corchorus capsularis,Jute,Pat,Cash Crop,West Bengal,Indian Agro-climate Zone,24,35,60,85,24.81,30.46,60.36,306.41,111.78,26.69,30.53,106.43,0,Normal
C0790,Hevea brasiliensis,Rubber,Rubber,Cash Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,45.77,64.21,35.24,1154.89,51.72,44.5,61.36,46.44,2,Heat Stress
C0791,Withania somnifera,Ashwagandha,Ashwagandha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,41.21,58.88,5.4,928.17,177.84,42.97,60.73,181.89,2,Water Stress
C0792,Ocimum tenuiflorum,Tulsi,Tulsi,Medicinal Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,40,70,22.35,75.97,62.79,424.75,51.86,21.12,72.88,42.83,0,Normal
C0793,Aloe barbadensis,Aloe Vera,Gwarpatha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,43.32,68.4,5.55,347.58,79.58,43.97,72.66,86.75,2,Heat Stress
C0794,Glycine max,Soybean,Soybean,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,20,30,50,80,19.37,32.6,72.82,421.78,88.32,18.11,35.07,83.83,1,Moderate Drought
C0795,Arachis hypogaea,Groundnut,Moongfali,Food Crop,Gujarat,Indian Agro-climate Zone,25,35,40,70,26.11,93.22,52.34,812.88,207.51,27.01,88.34,202.99,1,Moderate Drought
C0796,Brassica juncea,Mustard,Sarson,Cash Crop,Rajasthan,Indian Agro-climate Zone,10,25,35,60,10.43,42.28,49.73,798.82,93.33,12.16,39.23,93.43,0,Normal
C0797,Cucumis sativus,Cucumber,Kheera,Horticulture Crop,Karnataka,Indian Agro-climate Zone,20,30,60,80,20.5,87.78,52.03,552.19,104.2,19.8,87.2,103.38,1,Heat Stress
C0798,Capsicum annuum,Chilli,Mirch,Horticulture Crop,Andhra Pradesh,Indian Agro-climate Zone,20,32,50,75,21.29,30.56,44.26,747.39,4.58,21.71,29.35,3.84,1,Heat Stress
C0799,Abelmoschus esculentus,Okra,Bhindi,Horticulture Crop,Gujarat,Indian Agro-climate Zone,22,35,50,75,44.71,54.08,32.91,683.8,149.65,46.54,55.8,145.84,2,Water Stress
C0800,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,41.24,66.97,25.88,648.78,20.47,40.89,65.12,15.86,2,Water Stress
C0801,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,26.77,35.07,68.55,1012.17,85.8,27.24,35.64,79.56,1,Light Stress
C0802,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,36.17,92.61,65.47,561.8,207.54,34.73,97.46,201.77,1,Moderate Drought
C0803,Pennisetum glaucum,Pearl Millet,Bajra,Food Crop,Rajasthan,Indian Agro-climate Zone,25,35,30,60,40.35,39.8,10.77,1001.01,122.56,39.16,38.05,115.92,2,Water Stress
C0804,Cicer arietinum,Chickpea,Chana,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,18,30,35,60,26.98,37.21,24.73,1175.29,78.58,27.37,34.1,82.98,1,Heat Stress
C0805,Solanum lycopersicum,Tomato,Tamatar,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,20,30,50,80,17.46,48.78,25.99,611.12,249.7,19.31,45.36,252.82,1,Heat Stress
C0806,Solanum tuberosum,Potato,Aloo,Food Crop,West Bengal,Indian Agro-climate Zone,15,25,60,80,15.26,41.59,72.67,510.31,61.44,14.11,36.92,66.85,0,Normal
C0807,Allium cepa,Onion,Pyaz,Horticulture Crop,Maharashtra,Indian Agro-climate Zone,13,25,45,70,24.76,86.6,69.7,1103.59,10.35,25.51,82.63,9.07,0,Normal
C0808,Mangifera indica,Mango,Aam,Horticulture Crop,Uttar Pradesh,Indian Agro-climate Zone,24,35,40,70,19.89,68.38,36.36,647.67,155.31,17.9,71.12,155.51,1,Light Stress
C0809,Musa acuminata,Banana,Kela,Horticulture Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,29.01,85.75,76.83,1028.48,39.88,30.4,86.84,34.88,0,Normal
C0810,Gossypium hirsutum,Cotton,Kapas,Cash Crop,Maharashtra,Indian Agro-climate Zone,21,35,40,70,42.6,61.0,20.86,999.43,80.97,41.68,58.61,74.65,2,Drought Stress
C0811,Saccharum officinarum,Sugarcane,Ganna,Cash Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,65,85,42.74,70.32,44.33,634.08,232.38,44.63,74.38,237.08,2,Drought Stress
C0812,Camellia sinensis,Tea,Cha,Cash Crop,Assam,Indian Agro-climate Zone,18,30,70,90,29.13,36.35,82.73,862.26,88.78,30.75,38.49,91.02,0,Normal
C0813,Coffea arabica,Coffee,Coffee,Cash Crop,Karnataka,Indian Agro-climate Zone,18,28,60,85,26.5,71.01,83.05,1098.35,46.21,26.43,67.31,51.22,0,Normal
C0814,Corchorus capsularis,Jute,Pat,Cash Crop,West Bengal,Indian Agro-climate Zone,24,35,60,85,38.09,93.24,80.96,972.6,219.0,37.13,94.68,216.08,1,Light Stress
C0815,Hevea brasiliensis,Rubber,Rubber,Cash Crop,Kerala,Indian Agro-climate Zone,25,35,70,90,46.83,33.2,15.68,866.59,233.82,46.38,35.92,238.86,2,Heat Stress
C0816,Withania somnifera,Ashwagandha,Ashwagandha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,42.8,55.98,11.45,1106.98,202.57,44.42,55.98,198.25,2,Drought Stress
C0817,Ocimum tenuiflorum,Tulsi,Tulsi,Medicinal Crop,Uttar Pradesh,Indian Agro-climate Zone,20,35,40,70,32.06,61.96,53.85,794.82,57.63,32.37,66.75,55.05,1,Heat Stress
C0818,Aloe barbadensis,Aloe Vera,Gwarpatha,Medicinal Crop,Rajasthan,Indian Agro-climate Zone,20,35,30,60,33.03,88.74,51.0,1059.46,205.75,31.07,92.03,200.22,0,Normal
C0819,Glycine max,Soybean,Soybean,Food Crop,Madhya Pradesh,Indian Agro-climate Zone,20,30,50,80,22.35,84.46,75.33,600.06,154.29,23.04,85.8,156.06,0,Normal
C0820,Arachis hypogaea,Groundnut,Moongfali,Food Crop,Gujarat,Indian Agro-climate Zone,25,35,40,70,42.53,47.0,11.9,1118.42,52.89,43.4,48.9,57.91,2,Water Stress
C0821,Brassica juncea,Mustard,Sarson,Cash Crop,Rajasthan,Indian Agro-climate Zone,10,25,35,60,6.53,43.45,20.97,534.13,238.39,8.24,41.19,239.3,1,Light Stress
C0822,Cucumis sativus,Cucumber,Kheera,Horticulture Crop,Karnataka,Indian Agro-climate Zone,20,30,60,80,25.61,70.94,64.08,311.07,90.67,26.72,70.92,99.71,0,Normal
C0823,Capsicum annuum,Chilli,Mirch,Horticulture Crop,Andhra Pradesh,Indian Agro-climate Zone,20,32,50,75,34.81,70.57,64.12,763.32,97.58,33.35,72.76,101.26,1,Moderate Drought
C0824,Abelmoschus esculentus,Okra,Bhindi,Horticulture Crop,Gujarat,Indian Agro-climate Zone,22,35,50,75,44.3,54.0,6.33,998.07,30.12,44.82,58.71,33.27,2,Water Stress
C0825,Oryza sativa,Rice,Dhan,Food Crop,West Bengal,Indian Agro-climate Zone,24,35,60,90,30.91,49.57,40.11,567.57,206.81,30.76,47.3,209.49,1,Moderate Drought
C0826,Triticum aestivum,Wheat,Gehu,Food Crop,Punjab,Indian Agro-climate Zone,15,30,40,70,37.57,60.93,12.47,765.6,75.18,38.35,55.99,69.76,2,Heat Stress
C0827,Zea mays,Maize,Makka,Food Crop,Karnataka,Indian Agro-climate Zone,18,32,50,80,22.45,50.0,45.03,1073.32,189.97,21.86,48.12,183.68,1,Heat Stress
